pkey,created_on,last_updated_on,version,format,is_reduced,is_target_adjusted,referee,result,src_id,timestamp_end,timestamp_start,toss_decision,toss_winner,umpires,win_margin,win_type,away_team_pkey,home_team_pkey,man_of_the_match_pkey,tournament_pkey,venue_pkey,winner_team_pkey
793,"2021-02-15 00:17:10",NULL,0,T20,0,0,"Gerrie Pienaar (South Africa)",NULL,42889,1573875000,1573831800,fielding,0,"Dennis Smith (South Africa), Bongani Jele (South Africa), Philip Vosloo (South Africa, TV)",NULL,NULL,53,52,NULL,84,NULL,NULL
794,"2021-02-15 00:17:10",NULL,0,T20,0,0,"Barry Lambson (South Africa)",NULL,42890,1573943400,1573900200,batting,111909,"Thomas Mokorosi (South Africa), Stephen Harris (South Africa, TV), Shaun George (South Africa)",NULL,NULL,51,50,NULL,84,NULL,NULL
795,"2021-02-15 00:17:13",NULL,0,T20,0,0,"Gerrie Pienaar (South Africa)",NULL,42891,1574020800,1573977600,fielding,111911,"Bongani Jele (South Africa, TV), Philip Vosloo (South Africa), Lubabalo Gcuma (South Africa)",NULL,NULL,48,52,NULL,84,NULL,NULL
796,"2021-02-15 00:17:15",NULL,0,T20,0,0,"Shandre Fritz (South Africa)",NULL,42892,1574035200,1573992000,batting,111912,"Allahudien Paleker (South Africa), Clifford Isaacs (South Africa), Abdoellah Steenkamp (South Africa, TV)",NULL,NULL,49,53,NULL,84,NULL,NULL
797,"2021-02-15 00:17:17",NULL,0,T20,0,0,"Dev Govindjee (South Africa)",NULL,42893,1574307000,1574263800,batting,111907,"Arno Jacobs (South Africa), Dennis Smith (South Africa), Shaun George (South Africa, TV)",NULL,NULL,48,51,NULL,84,NULL,NULL
798,"2021-02-15 00:17:20",NULL,0,T20,0,0,"Zed Ndamane (South Africa)",NULL,42894,1574393400,1574350200,fielding,111911,"Siphelele Gasa (South Africa, TV), Stephen Harris (South Africa), Abdoellah Steenkamp (South Africa)",NULL,NULL,52,49,NULL,84,NULL,NULL
799,"2021-02-15 00:17:21",NULL,0,T20,0,0,"Barry Lambson (South Africa)",NULL,42895,1574479800,1574436600,batting,111909,"Ryan Hendricks (South Africa), Adrian Holdstock (South Africa), Murray Brown (South Africa, TV)",NULL,NULL,50,53,NULL,84,NULL,NULL
800,"2021-02-15 00:17:23",NULL,0,T20,0,0,"Dev Govindjee (South Africa)",NULL,42896,1574548200,1574505000,batting,111911,"Arno Jacobs (South Africa, TV), Shaun George (South Africa), Brad White (South Africa)",NULL,NULL,52,51,NULL,84,NULL,NULL
801,"2021-02-15 00:17:25",NULL,0,T20,0,0,"Barry Lambson (South Africa)",NULL,42897,1574625600,1574582400,fielding,111907,"Adrian Holdstock (South Africa), Clifford Isaacs (South Africa, TV), Murray Brown (South Africa)",NULL,NULL,53,48,NULL,84,NULL,NULL
802,"2021-02-15 00:17:27",NULL,0,T20,0,0,"Shaid Wadvalla (South Africa)",NULL,42898,1574640000,1574596800,batting,111908,"Allahudien Paleker (South Africa), Bongani Jele (South Africa), Stephen Harris (South Africa, TV)",NULL,NULL,49,50,NULL,84,NULL,NULL
803,"2021-02-15 00:17:28",NULL,0,T20,0,0,"Gerrie Pienaar (South Africa)",NULL,42899,1574911800,1574868600,fielding,111910,"Lubabalo Gcuma (South Africa, TV), Shaun George (South Africa), Brad White (South Africa)",NULL,NULL,53,51,NULL,84,NULL,NULL
804,"2021-02-15 00:17:31",NULL,0,T20,0,0,"Laurence Matroos (South Africa)",NULL,42900,1574998200,1574955000,batting,111907,"Siphelele Gasa (South Africa), Allahudien Paleker (South Africa), Abdoellah Steenkamp (South Africa, TV)",NULL,NULL,52,48,NULL,84,NULL,NULL
805,"2021-02-15 00:17:33",NULL,0,T20,0,0,"Dev Govindjee (South Africa)",NULL,42901,1575084600,1575041400,fielding,111908,"Bongani Jele (South Africa), Stephen Harris (South Africa), Brad White (South Africa, TV)",NULL,NULL,53,49,NULL,84,NULL,NULL
806,"2021-02-15 00:17:34",NULL,0,T20,0,0,"Zed Ndamane (South Africa)",NULL,42902,1575153000,1575109800,batting,111910,"Siphelele Gasa (South Africa, TV), Adrian Holdstock (South Africa), Lubabalo Gcuma (South Africa)",NULL,NULL,51,52,NULL,84,NULL,NULL
807,"2021-02-15 00:17:36",NULL,0,T20,0,0,"Barry Lambson (South Africa)",NULL,42903,1575230400,1575187200,fielding,111912,"Adrian Holdstock (South Africa, TV), Philip Vosloo (South Africa), Stephen Harris (South Africa)",NULL,NULL,53,50,NULL,84,NULL,NULL
808,"2021-02-15 00:17:38",NULL,0,T20,0,0,"Shaid Wadvalla (South Africa)",NULL,42904,1575244800,1575201600,batting,111907,"Allahudien Paleker (South Africa), Clifford Isaacs (South Africa, TV), Abdoellah Steenkamp (South Africa)",NULL,NULL,49,48,NULL,84,NULL,NULL
809,"2021-02-15 00:17:40",NULL,0,T20,0,0,"Shandre Fritz (South Africa)",NULL,42905,1575430200,1575387000,batting,111908,"Arno Jacobs (South Africa, TV), Siphelele Gasa (South Africa), Dennis Smith (South Africa)",NULL,NULL,49,51,NULL,84,NULL,NULL
810,"2021-02-15 00:17:43",NULL,0,T20,0,0,"Dev Govindjee (South Africa)",NULL,42906,1575516600,1575473400,fielding,111911,"Lubabalo Gcuma (South Africa), Shaun George (South Africa), Murray Brown (South Africa, TV)",NULL,NULL,52,53,NULL,84,NULL,NULL
811,"2021-02-15 00:17:44",NULL,0,T20,0,0,"Zed Ndamane (South Africa)",NULL,42907,1575603000,1575559800,fielding,0,"Allahudien Paleker (South Africa, TV), Bongani Jele (South Africa), Brad White (South Africa)",NULL,NULL,50,49,NULL,84,NULL,NULL
812,"2021-02-15 00:17:45",NULL,0,T20,0,0,"Shandre Fritz (South Africa)",NULL,42908,1575689400,1575646200,fielding,111907,"Clifford Isaacs (South Africa), Shaun George (South Africa), Abdoellah Steenkamp (South Africa, TV)",NULL,NULL,51,48,NULL,84,NULL,NULL
813,"2021-02-15 00:17:47",NULL,0,T20,0,0,"Barry Lambson (South Africa)",NULL,42909,1575757800,1575714600,fielding,0,"Allahudien Paleker (South Africa), Ryan Hendricks (South Africa), Brad White (South Africa, TV)",NULL,NULL,52,50,NULL,84,NULL,NULL
814,"2021-02-15 00:17:48",NULL,0,T20,0,0,"Shandre Fritz (South Africa)",NULL,42910,1575835200,1575792000,fielding,111910,"Thomas Mokorosi (South Africa), Abdoellah Steenkamp (South Africa, TV), Shaun George (South Africa)",NULL,NULL,51,53,NULL,84,NULL,NULL
815,"2021-02-15 00:17:50",NULL,0,T20,0,0,"Shaid Wadvalla (South Africa)",NULL,42911,1575849600,1575806400,fielding,0,"Arno Jacobs (South Africa), Bongani Jele (South Africa, TV), Stephen Harris (South Africa)",NULL,NULL,48,49,NULL,84,NULL,NULL
816,"2021-02-15 00:17:50",NULL,0,T20,0,0,"Gerrie Pienaar (South Africa)",NULL,42912,1576035000,1575991800,fielding,0,"Arno Jacobs (South Africa), Dennis Smith (South Africa, TV), Bongani Jele (South Africa)",NULL,NULL,50,52,NULL,84,NULL,NULL
817,"2021-02-15 00:17:51",NULL,0,T20,0,0,"Shaid Wadvalla (South Africa)",NULL,42913,1576294200,1576251000,fielding,111910,"Bongani Jele (South Africa, TV), Stephen Harris (South Africa), Brad White (South Africa)",NULL,NULL,49,51,NULL,84,NULL,NULL
818,"2021-02-15 00:17:53",NULL,0,T20,0,0,"Gerrie Pienaar (South Africa)",NULL,42914,1576553400,1576510200,fielding,111912,"Allahudien Paleker (South Africa), Bongani Jele (South Africa), Brad White (South Africa, TV)",NULL,NULL,49,53,NULL,84,NULL,NULL
